Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision,commonname,taggingdate,seriesname,tagging_length_cm,eventid
2020-07-28T17:19:20Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:29:29Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:40:27Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:44:04Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:48:28Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:49:42Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:51:07Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:52:52Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:55:18Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:57:07Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T17:59:42Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T18:01:47Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T18:02:55Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T18:04:06Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T18:09:12Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T18:10:28Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T18:11:55Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T18:13:46Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-28T18:16:23Z,VR2W-134130,A69-1602-58588,NA,NA,NA,NA,WCO_Scorpion,34.05487,-119.55995,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T14:07:22Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T15:53:01Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T15:54:44Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T16:01:08Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T16:07:32Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T16:09:20Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T16:54:19Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T16:57:10Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T18:28:57Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T18:31:46Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T18:33:45Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T18:46:57Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T18:52:27Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T18:54:41Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T18:56:06Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T19:46:06Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T20:10:42Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T20:12:27Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T20:14:53Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-29T20:16:43Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-30T20:36:03Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-07-30T20:39:30Z,VR2W-110768,A69-1602-58588,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,NA,191901000
2020-08-02T20:17:36Z,VR2Tx-482806,A69-1602-58596,NA,NA,NA,NA,WCO_Smugglers,34.01188,-119.53817,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-08-04T06:58:40Z,VR2W-133754,A69-1602-58596,NA,NA,NA,NA,WCO_Pelican,34.03068,-119.69667,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-08-07T17:15:29Z,VR2W-110860,A69-1602-58593,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-08-13T16:14:36Z,VR2W-110860,A69-1602-58593,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-08-31T04:06:01Z,VR2W-111372,A69-1602-58596,NA,NA,NA,NA,WCO_Winfield Scott,34.00868,-119.39558,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-09-10T01:06:53Z,VR2W-110860,A69-1602-58596,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,11/07/2019,Ano Nuevo 2019,396,191900300
2020-10-30T09:01:19Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-10-30T09:03:57Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-10-30T09:06:10Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-10-30T09:07:33Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-10-30T09:09:15Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-10-30T09:11:37Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-10-30T09:13:18Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-11-04T08:50:03Z,VR2W-113878,A69-1602-58593,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-04T23:09:46Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-04T23:12:34Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-04T23:15:06Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-05T12:27:41Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-07T02:04:45Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-07T11:24:55Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-08T05:08:20Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-08T15:56:07Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-08T16:02:53Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-18T16:45:09Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-28T07:27:52Z,VR2W-120103,A69-1602-58590,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,11/23/2019,Ano Nuevo 2019,335,191901800
2020-12-28T07:29:56Z,VR2W-120103,A69-1602-58590,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,11/23/2019,Ano Nuevo 2019,335,191901800
2020-12-28T07:31:00Z,VR2W-120103,A69-1602-58590,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,11/23/2019,Ano Nuevo 2019,335,191901800
2020-12-28T07:32:05Z,VR2W-120103,A69-1602-58590,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,11/23/2019,Ano Nuevo 2019,335,191901800
2020-12-28T07:33:11Z,VR2W-120103,A69-1602-58590,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,11/23/2019,Ano Nuevo 2019,335,191901800
2020-12-28T07:34:21Z,VR2W-120103,A69-1602-58590,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,11/23/2019,Ano Nuevo 2019,335,191901800
2020-12-28T07:37:03Z,VR2W-120103,A69-1602-58590,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,11/23/2019,Ano Nuevo 2019,335,191901800
2020-12-28T07:45:07Z,VR2W-120103,A69-1602-58590,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,11/23/2019,Ano Nuevo 2019,335,191901800
2020-12-29T01:32:52Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-30T14:59:14Z,VR2W-127858,A69-1602-58593,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2020-12-30T15:00:46Z,VR2W-127858,A69-1602-58593,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-01-25T17:38:28Z,VR2W-113878,A69-1602-58593,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-01-28T12:49:35Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-01-28T12:53:33Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-01-28T12:55:47Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-01-28T12:57:10Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-01-28T12:58:55Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-01T14:50:57Z,VR2W-109186,A69-9001-12062,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/07/2018,Ano Nuevo 2017,396,191705900
2021-02-13T06:59:19Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T07:00:48Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T07:02:42Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T07:05:26Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T07:07:53Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T07:09:43Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T13:44:54Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T20:22:25Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T20:24:18Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T20:27:01Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T20:29:23Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-13T20:31:04Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-15T16:23:17Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-15T16:25:59Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-19T16:05:54Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-19T16:08:01Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-19T16:09:14Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-19T16:10:35Z,VR2W-109186,A69-1602-58593,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-02-24T08:31:15Z,VR2W-120103,A69-1602-58593,NA,NA,NA,NA,WCO_Tyler Bight,34.01592,-120.33106,NA,NA,White Shark,01/18/2020,Ano Nuevo 2019,335,191902000
2021-03-29T21:24:55Z,VR2Tx-482803,A69-1602-54051,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,White Shark,11/12/2020,Ano Nuevo 2020,518,192000900
2021-03-29T21:27:38Z,VR2Tx-482803,A69-1602-54051,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,White Shark,11/12/2020,Ano Nuevo 2020,518,192000900
2021-04-03T12:44:29Z,VR2W-132477,A69-1602-54051,NA,NA,NA,NA,WCO_Winfield Scott,34.00868,-119.39558,NA,NA,White Shark,11/12/2020,Ano Nuevo 2020,518,192000900
2021-04-03T12:46:31Z,VR2W-132477,A69-1602-54051,NA,NA,NA,NA,WCO_Winfield Scott,34.00868,-119.39558,NA,NA,White Shark,11/12/2020,Ano Nuevo 2020,518,192000900
2021-04-03T12:49:32Z,VR2W-132477,A69-1602-54051,NA,NA,NA,NA,WCO_Winfield Scott,34.00868,-119.39558,NA,NA,White Shark,11/12/2020,Ano Nuevo 2020,518,192000900
2021-04-03T12:52:32Z,VR2W-132477,A69-1602-54051,NA,NA,NA,NA,WCO_Winfield Scott,34.00868,-119.39558,NA,NA,White Shark,11/12/2020,Ano Nuevo 2020,518,192000900
2021-05-03T21:59:21Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T22:02:19Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T22:14:14Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T22:17:45Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T22:54:39Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T23:06:44Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T23:21:45Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T23:24:03Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T23:25:36Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T23:30:40Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-03T23:39:24Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-04T02:33:31Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-04T03:13:30Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-04T04:30:44Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-04T04:31:51Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-04T04:33:00Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-04T04:37:37Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-04T05:41:48Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-04T05:45:06Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-05-04T05:47:57Z,VR2W-127858,A69-1602-58597,NA,NA,NA,NA,WCO_Carrington Point,34.02515,-120.0829,NA,NA,White Shark,01/28/2020,Ano Nuevo 2019,411,191902100
2021-07-03T13:50:39Z,VR2W-109170,A69-1602-58589,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,427,191900900
2021-07-03T13:52:53Z,VR2W-109170,A69-1602-58589,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,427,191900900
2021-07-03T13:54:17Z,VR2W-109170,A69-1602-58589,NA,NA,NA,NA,WCO_Anacapa South,34.01028,-119.36802,NA,NA,White Shark,11/12/2019,Ano Nuevo 2019,427,191900900
2021-07-20T23:07:15Z,VR2W-109186,A69-1602-54050,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,White Shark,10/24/2020,Ano Nuevo 2020,396,192000500
2021-07-20T23:09:14Z,VR2W-109186,A69-1602-54050,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,White Shark,10/24/2020,Ano Nuevo 2020,396,192000500
2021-07-20T23:49:36Z,VR2W-109186,A69-1602-54050,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,White Shark,10/24/2020,Ano Nuevo 2020,396,192000500
2021-07-20T23:55:07Z,VR2W-109186,A69-1602-54050,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,White Shark,10/24/2020,Ano Nuevo 2020,396,192000500
